Date,Year,Month Number,DayNum,WeekNum,total,WeekDay
2019-05-25 00:00:00,2019,5,25,21,27.127000257372856,7
2019-05-26 00:00:00,2019,5,26,22,17.5899997651577,1
2019-05-27 00:00:00,2019,5,27,22,0.7929999828338623,2
2019-05-28 00:00:00,2019,5,28,22,11.628999888896942,3
2019-05-29 00:00:00,2019,5,29,22,9.394000113010406,4
2019-05-30 00:00:00,2019,5,30,22,18.57699978351593,5
2019-05-31 00:00:00,2019,5,31,22,25.906999737024307,6
2019-06-01 00:00:00,2019,6,1,22,22.1939999461174,7
2019-06-02 00:00:00,2019,6,2,23,43.17299973964691,1
2019-06-03 00:00:00,2019,6,3,23,13.76500016450882,2
2019-06-04 00:00:00,2019,6,4,23,10.842000037431717,3
2019-06-05 00:00:00,2019,6,5,23,0,4
2019-06-06 00:00:00,2019,6,6,23,15.864000022411346,5
2019-06-07 00:00:00,2019,6,7,23,15.445000022649765,6
2019-06-08 00:00:00,2019,6,8,23,47.604000091552734,7
2019-06-09 00:00:00,2019,6,9,24,42.94600000977516,1
2019-06-10 00:00:00,2019,6,10,24,0,2
2019-06-11 00:00:00,2019,6,11,24,10.333999872207642,3
2019-06-12 00:00:00,2019,6,12,24,0,4
2019-06-13 00:00:00,2019,6,13,24,40.99900037050247,5
2019-06-14 00:00:00,2019,6,14,24,51.10499969124794,6
2019-06-15 00:00:00,2019,6,15,24,68.53899991512299,7
2019-06-16 00:00:00,2019,6,16,25,30.502999663352966,1
2019-06-17 00:00:00,2019,6,17,25,21.033999741077423,2
2019-06-18 00:00:00,2019,6,18,25,26.084000200033188,3
2019-06-19 00:00:00,2019,6,19,25,60.47600015997887,4
2019-06-20 00:00:00,2019,6,20,25,41.163000017404556,5
2019-06-21 00:00:00,2019,6,21,25,59.0649998486042,6
2019-06-22 00:00:00,2019,6,22,25,37.51199996471405,7
2019-06-23 00:00:00,2019,6,23,26,48.031999945640564,1
2019-06-24 00:00:00,2019,6,24,26,9.669000089168549,2
2019-06-25 00:00:00,2019,6,25,26,24.907999843358994,3
2019-06-26 00:00:00,2019,6,26,26,28.80500003695488,4
2019-06-27 00:00:00,2019,6,27,26,18.392999947071075,5
2019-06-28 00:00:00,2019,6,28,26,54.68000012636185,6
2019-06-29 00:00:00,2019,6,29,26,46.64799979329109,7
2019-06-30 00:00:00,2019,6,30,27,42.55700019001961,1
2019-07-01 00:00:00,2019,7,1,27,5.056999921798706,2
2019-07-02 00:00:00,2019,7,2,27,0.9869999885559082,3
2019-07-03 00:00:00,2019,7,3,27,10.198000013828278,4
2019-07-04 00:00:00,2019,7,4,27,24.426999896764755,5
2019-07-05 00:00:00,2019,7,5,27,13.57099997997284,6
2019-07-06 00:00:00,2019,7,6,27,18.71200007200241,7
2019-07-07 00:00:00,2019,7,7,28,77.99699994921684,1
2019-07-08 00:00:00,2019,7,8,28,18.222000002861023,2
2019-07-09 00:00:00,2019,7,9,28,43.615999817848206,3
2019-07-10 00:00:00,2019,7,10,28,37.833000123500824,4
2019-07-11 00:00:00,2019,7,11,28,24.987999871373177,5
2019-07-12 00:00:00,2019,7,12,28,0,6
2019-07-13 00:00:00,2019,7,13,28,71.0789999961853,7
2019-07-14 00:00:00,2019,7,14,29,43.388999968767166,1
2019-07-15 00:00:00,2019,7,15,29,15.270000040531158,2
2019-07-16 00:00:00,2019,7,16,29,15.02099996805191,3
2019-07-17 00:00:00,2019,7,17,29,15.012999832630157,4
2019-07-18 00:00:00,2019,7,18,29,6.898999989032745,5
2019-07-19 00:00:00,2019,7,19,29,30.02500009536743,6
2019-07-20 00:00:00,2019,7,20,29,35.318999886512756,7
2019-07-21 00:00:00,2019,7,21,30,22.103000044822693,1
2019-07-22 00:00:00,2019,7,22,30,5.186999976634979,2
2019-07-23 00:00:00,2019,7,23,30,22.277999967336655,3
2019-07-24 00:00:00,2019,7,24,30,11.234000027179718,4
2019-07-25 00:00:00,2019,7,25,30,9.926000013947487,5
2019-07-26 00:00:00,2019,7,26,30,26.209999918937683,6
2019-07-27 00:00:00,2019,7,27,30,58.78200018405914,7
2019-07-28 00:00:00,2019,7,28,31,32.33100017905235,1
2019-07-29 00:00:00,2019,7,29,31,0,2
2019-07-30 00:00:00,2019,7,30,31,40.45500007271767,3
2019-07-31 00:00:00,2019,7,31,31,27.85600009560585,4
2019-08-01 00:00:00,2019,8,1,31,13.085999995470047,5
2019-08-02 00:00:00,2019,8,2,31,69.44500005245209,6
2019-08-03 00:00:00,2019,8,3,31,42.05600021034479,7
2019-08-04 00:00:00,2019,8,4,32,19.80699998140335,1
2019-08-05 00:00:00,2019,8,5,32,23.148599982261658,2
2019-08-06 00:00:00,2019,8,6,32,35.062999814748764,3
2019-08-07 00:00:00,2019,8,7,32,16.422999888658524,4
2019-08-08 00:00:00,2019,8,8,32,25.81999996304512,5
2019-08-09 00:00:00,2019,8,9,32,47.30699980258942,6
2019-08-10 00:00:00,2019,8,10,32,48.93600046634674,7
2019-08-11 00:00:00,2019,8,11,33,44.21799951791763,1
2019-08-12 00:00:00,2019,8,12,33,7.48499995470047,2
2019-08-13 00:00:00,2019,8,13,33,0,3
2019-08-14 00:00:00,2019,8,14,33,14.164999783039093,4
2019-08-15 00:00:00,2019,8,15,33,19.520999908447266,5
2019-08-16 00:00:00,2019,8,16,33,47.308000177145004,6
2019-08-17 00:00:00,2019,8,17,33,34.32500025629997,7
2019-08-18 00:00:00,2019,8,18,34,42.330999940633774,1
2019-08-19 00:00:00,2019,8,19,34,17.598000019788742,2
2019-08-20 00:00:00,2019,8,20,34,23.68499994277954,3
2019-08-21 00:00:00,2019,8,21,34,18.61499983072281,4
2019-08-22 00:00:00,2019,8,22,34,18.833000004291534,5
2019-08-23 00:00:00,2019,8,23,34,4.317000031471252,6
2019-08-24 00:00:00,2019,8,24,34,24.111999809741974,7
2019-08-25 00:00:00,2019,8,25,35,11.738999962806702,1
2019-08-26 00:00:00,2019,8,26,35,14.208999827504158,2
2019-08-27 00:00:00,2019,8,27,35,19.357000038027763,3
2019-08-28 00:00:00,2019,8,28,35,3.575000047683716,4
2019-08-29 00:00:00,2019,8,29,35,12.401999861001968,5
2019-08-30 00:00:00,2019,8,30,35,24.1659999191761,6
2019-08-31 00:00:00,2019,8,31,35,26.365000128746033,7
2019-09-01 00:00:00,2019,9,1,36,29.69799965620041,1
2019-09-02 00:00:00,2019,9,2,36,4.370000004768372,2
2019-09-03 00:00:00,2019,9,3,36,18.537000238895416,3
2019-09-04 00:00:00,2019,9,4,36,17.67500001192093,4
2019-09-05 00:00:00,2019,9,5,36,8.800000071525574,5
2019-09-06 00:00:00,2019,9,6,36,28.84399974346161,6
2019-09-07 00:00:00,2019,9,7,36,45.74300009012222,7
2019-09-08 00:00:00,2019,9,8,37,9.754000097513199,1
2019-09-09 00:00:00,2019,9,9,37,0,2
2019-09-10 00:00:00,2019,9,10,37,17.76699987053871,3
2019-09-11 00:00:00,2019,9,11,37,11.818999975919724,4
2019-09-12 00:00:00,2019,9,12,37,19.37600004673004,5
2019-09-13 00:00:00,2019,9,13,37,27.711999654769897,6
2019-09-14 00:00:00,2019,9,14,37,32.085000067949295,7
2019-09-15 00:00:00,2019,9,15,38,29.434999734163284,1
2019-09-16 00:00:00,2019,9,16,38,0,2
2019-09-17 00:00:00,2019,9,17,38,11.558999806642532,3
2019-09-18 00:00:00,2019,9,18,38,3.4149999618530273,4
2019-09-19 00:00:00,2019,9,19,38,6.434999912977219,5
2019-09-20 00:00:00,2019,9,20,38,12.644999951124191,6
2019-09-21 00:00:00,2019,9,21,38,29.06599998474121,7
2019-09-22 00:00:00,2019,9,22,39,17.902999818325043,1
2019-09-23 00:00:00,2019,9,23,39,4.119999974966049,2
2019-09-24 00:00:00,2019,9,24,39,18.07099997997284,3
2019-09-25 00:00:00,2019,9,25,39,12.223000019788742,4
2019-09-26 00:00:00,2019,9,26,39,7.318000018596649,5
2019-09-27 00:00:00,2019,9,27,39,5.113999962806702,6
2019-09-28 00:00:00,2019,9,28,39,13.813000068068504,7
2019-09-29 00:00:00,2019,9,29,40,7.424999922513962,1
2019-09-30 00:00:00,2019,9,30,40,12.338000118732452,2
